title,overview,genres,poster_path
Cats Don't Dance,An ambitious singing and dancing cat in 1939 Hollywood overcomes several obstacles to fulfill his dream of becoming a movie star.,['Family'],/yVeDxSPVh8r8dFqc5XSZ9T8xvHR.jpg
Pooh's Grand Adventure: The Search for Christopher Robin,"Pooh gets confused when Christopher Robin leaves him a note to say that he has gone back to school after the holidays. So Pooh, Piglet, Tigger, Eeyore and Rabbit go in search of Christopher Robin which leads to a big adventure.",['Family'],/bSfVTGoMto4ogLCT8Z3jpz6p2dS.jpg
Chachi 420,"In order to see his little girl more often, a divorcee disguises himself as an old lady and gets a job as his own daughter's caretaker. A Hindi remake of the 1996 Haasan-starrer ""Avvai Shanmugi"".",['Family'],/45i934IvoLvuCvhus13n8MxGBV4.jpg
Annabelle's Wish,"Annabelle - a calf who has a special wish for Christmas - wants to be a reindeer and help Santa Claus drive his sleigh as he delivers his presents! Annabelle's friends tell her not to get her hopes up, but to everyone's surprise, Santa does indeed meet up with Annabelle, and the calf gets to help Santa make the holiday special for one young boy.",['Family'],/yuwl1H6qCdgOJVxuonYlBQviC5S.jpg
Beauty and the Beast: The Enchanted Christmas,"Astonished to find the Beast has a deep-seeded hatred for the Christmas season, Belle endeavors to change his mind on the matter.",['Family'],/qxtpbcbf6KEIHzLetWZOVGJT2lv.jpg
Wild America,"Three brothers - Marshall, Marty and Mark dream of becoming naturalists and portraying animal life of America. One summer their dream comes true, they travel through America, filming alligators, bears and moose.",['Family'],/m9VIy9qtq49EDwgYFg07ganUYg.jpg
The Swan Princess: Escape from Castle Mountain,"The first wedding anniversary of Princess Odette and Prince Derek is fraught with troubles brought on by Clavius, who plots to conquer the world.",['Family'],/baMeQSxukVdPVQUSGhtKe6fA4aR.jpg
Scooby-Doo on Zombie Island,"After going their separate ways, Scooby-Doo, Shaggy, Velma, Daphne, and Fred reunite to investigate the ghost of Moonscar the pirate on a haunted bayou island, but it turns out the swashbuckler's spirit isn't the only creepy character on the island. The sleuths also meet up with cat creatures and zombies... and it looks like for the first time in their lives, these ghouls might actually be real.",['Family'],/7EdvFUGvT5Pn8rUFRKCrdUzNthf.jpg
Everything's Gonna Be Great,"When Altan swipes prescription drugs from his brother Nuri's pharmacy, they soon find themselves on a dangerous but funny road trip to get rid of the stuff and escape the mafiosi Altan tried to double-cross. Along the way, the brother who are compete opposites finally bond.",['Family'],/hHuxySsdTsYfp9ePGeYTmq4YvM1.jpg
Simon Birch,"Simon Birch and Joe Wenteworth are boys who have a reputation for being oddballs. Joe never knew his father, and his mother, Rebecca, is keeping her lips sealed no matter how much he protests. Simon, meanwhile, is an 11-year-old dwarf whose outsize personality belies his small stature. Indeed, he often assails the local reverend with thorny theological questions and joins Joe on his quest to find his biological father.",['Family'],/vRJcV9l3tLFoUWZel9RikS3nfJ6.jpg
Doraemon: Nobita's Great Adventure in the South Seas,"The search for documentation about the sea for a school work will make the magic door of Doraemon open and take Nobita to Shizuka, Gian and Sueno in the deep ocean. This time our friends embark on a huge and unique boat in order to learn about the mysteries of the sea and look for treasures. What nobody imagines is that a distortion in the line of space-time will lead them to the seventeenth century amid a great storm that will make them wreck and where Doraemon loses its magic pocket. No time to lose, our friends must find a way out. Will they succeed?",['Family'],/4gGIYi40x3G6UPm1IMGqdseK0Ro.jpg
The Rugrats Movie,"Based on the popular Nickelodeon TV series Rugrats, this is the first full-length feature animated movie to star the little tots. It's the story of diaper-clad kids, told from a baby's point- of-view, and they were one of the hottest-selling toy franchises of the late '90s.",['Family'],/uZejGKCSd6nwfMx8U0Td37U2fTc.jpg
Billboard Dad,"High above Hollywood Mary-Kate and Ashley Olsen are playing Matchmakers! One's a surfer. The other's a high diver. When these two sisters team up to find a new love for their newly single Dad, it's a fun-loving, eye-catching California adventure gone wild. Mary-Kate and Ashley star in this fabulously funny love-struck comedy filled with crazy schemes and cool surprises. Determined to find their Dad, Max, a new love, the girls paint a personal ad on a giant billboard in the heart of Hollywood. After a few disastrous dates, Max finally meets Brooke and it's love at first sight. There's just one hitch, her unruly skateboarding son is the girls' arch rival. Now, with the girls plotting every action-packed step of the way, they've got to find out if love really does conquer all. Full of outrageous events, mixed-up matches and lots of laughs, Billboard Dad tops the charts as Mary-Kate and Ashley's coolest mischief-making adventure ever!",['Family'],/d7q7FmI2LDSESQ71ORdKTwulauN.jpg
Rudolph the Red-Nosed Reindeer: The Movie,"Young Rudolph suffers a childhood accident that sees his nose turn from the publicly accepted norm of black to a glowing red colour. His parents worry about him getting teased, and indeed he does in the end. When he is beaten in the reindeer games by his rival for a doe he fancies, Rudolph runs away and moves into a cave with Slyly the Fox. However can he overcome his fear and reach his true potential?",['Family'],/pNwHtfMVcqmWat1MfMJ9XSVBBXR.jpg
October Sky,"Based on the true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes, and eventually became a NASA scientist.",['Family'],/b2hYuUuFs6rjgx0urivSm2j5XmS.jpg
Toy Story 2,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",['Family'],/yFWQkz2ynjwsazT6xQiIXEUsyuh.jpg
The Color of Paradise,"Mohammad joyfully returns to his tiny village on summer vacation from the Institute for the Blind, unaware of his widowed father's intentions to disown him in order to win the hand—and dowry—of a local woman. With the wedding swiftly approaching, Mohammad's future hangs precariously in the balance as his father struggles against his destiny, unable to see the wonder of life and love that's so clear to his son.",['Family'],/rQ1t23NAGJDv9oNfHEAsxhuiAOG.jpg
Dexter's Laboratory: Ego Trip,"After Dexter is confronted with robots who wish to ""destroy the one who saved the future,"" he uses his time machine to see how he saved it. They declare that they are here to destroy the one who saved the future, and make ready to attack Dexter. Dexter easily destroys them with the use of various tools and gadgets from his lab. However, news that he is ""The One Who Saved the Future"" intrigues him, and he decides to travel through time to discover how cool he is. In the first time period he visits, Dexter finds a tall, skinny, weak version of himself working in office-designing cubicles, with Mandark as his rich, successful boss. The child Dexter unwittingly reveals the existence of blueprints regarding the ""Neurotomic Protocore"", and Mandark steals it after the two Dexters move forward in time.",['Family'],/dv12cw5V1RbglIOiwMto4r3STdf.jpg
Scooby-Doo! and the Witch's Ghost,"Scooby-Doo and the Mystery Gang visit Oakhaven, Massachusetts to seek strange goings on involving a famous horror novelist and his ancestor who is rumored be a witch.",['Family'],/ljEEGImypBFGoXU7eZSTo4vE9nC.jpg
Animaniacs: Wakko's Wish,"The Warner Brothers (and the Warner Sister) go on a quest to find a fallen wishing star to help Dot with her illness. Unfortunately the rest of the town, including an evil king, also hear about the star and want to get to it first to have their own wishes come true. It's a race against time and it's up to the three zany siblings to get there first.",['Family'],/lNVhFOzd939TlI9r1uKVZKrmKFn.jpg
Batman Beyond: The Movie,"Fuelled by remorse and vengeance, a high schooler named Terry McGinnis becomes the new Batman as he fights crime in the futuristic Neo-Gotham City.",['Family'],/8YgqCWC9Vf9732oa4uUcQRR38GC.jpg
Horse Sense,After treating his rancher cousin shoddily in L.A. Michael Woods is sentenced by his parents to spending a month on the ranch with his cousin and aunt.,['Family'],/ckdA057F1hpDIHedKG334vlRd.jpg
"Olive, The Other Reindeer","After mis-hearing a radio broadcast about Santa canceling his Christmas trip due to an injured reindeer, Olive the dog decides to travel to the North Pole and volunteer to be a replacement. Unfortunately, Olive must deal with an evil postman who's tired of handling all the extra Christmas mail. Will Martini the penguin be able to help Olive realize her dream?",['Family'],/utTSbxaQImY5HhcqB1FdQsXoR5u.jpg
Pokémon the Movie 2000,"When Lawrence III's scheme to capture the Legendary Pokémon Lugia upsets the balance of nature, it is up to Ash Ketchum and his friends to save the world.",['Family'],/se72V9kyqmJYF1HLu5F7TEUU41g.jpg
The Thirteenth Year,A teen learns that his birth mother is a mermaid after he begins to grow fins and slimy scales on his thirteenth birthday.,['Family'],/fABYANPrfqti24Kb2vz5B2Vklml.jpg
Don't Look Under the Bed,A girl calls on her brother's imaginary friend to banish a mischievous boogeyman who has framed her for his pranks.,['Family'],/meDa0KTTBp0RvULnhj0mf9Ngwd9.jpg
Tower of Terror,A disgraced reporter investigates an abandoned luxury hotel where five people mysteriously disappeared sixty years earlier.,['Family'],/eZ17PwwacUBMMGWiQUGjwkag5sy.jpg
An American Tail: The Mystery of the Night Monster,"Follow the clues to fun and excitement as the beloved little mouse takes on a big monster in this charming, full-length adventure. When a ferocious, mouse-nabbing creature puts fear into the hearts of New York City's rodents, Fievel and his friends team up with a reporter to chase after the scoop of the century and -- just maybe -- get a close-up look at the bad guy himself!",['Family'],/oTV5TwZ4i6wDcWxoNpczk4CQBbM.jpg
The Adventures of Elmo in Grouchland,"Elmo loves his fuzzy, well-worn blue blanket more than anything in the whole world. However, when Elmo's blanket gets sucked through a colorful, swirling tunnel into Grouchland, the yuckiest place on earth, Elmo goes on an adventure to Grouchland to retrieve his prized possession.",['Family'],/u9i4frT1XPaTqJxRYLJ8j2r8LYO.jpg
Joseph and the Amazing Technicolor Dreamcoat,"Joseph, the favored son of Jacob, is betrayed by his jealous brothers, sold into slavery, and driven to Egypt. Though beset with adversity, Joseph perseveres through wit and faith and becomes the Governor of Egypt, second only to the Pharaoh.",['Family'],/dUdvCUFlez1puCgzKFa5u4j5fTD.jpg
